,Unnamed: 0,page,country,rev_id,score
35782,35458,Isa Kalantari,Iran,798620275,Stub
35783,35459,Leonard Braithwaite,Canada,798620874,C
35784,35460,Enrique Bermúdez,Nicaragua,798621483,C
35785,35461,Rommel Padilla,Philippines,798621567,C
35786,35462,"Leonard Wolfson, Baron Wolfson",United Kingdom,798621652,Start
35787,35463,Leonardo Farkas,Chile,798621728,Start
35788,35464,Georgios Panagiotopoulos (politician),Greece,798621866,Stub
35789,35465,Leonid Nevzlin,Israel,798621965,C
35790,35466,Ismail Ertug,Germany,798622549,Start
35791,35467,Sophia Akuffo,Ghana,798623020,Start
35792,35468,Vasily Rykov,Russia,798624227,Stub
35793,35469,"Leslie Turnberg, Baron Turnberg",United Kingdom,798624342,C
35794,35470,Carla Qualtrough,Canada,798624424,Start
35795,35471,André Obami Itou,Congo,798624952,C
35796,35472,Sun Zhaoxue,China,798625263,Start
35797,35473,Yang Fang-wan,Taiwan,798625304,Stub
35798,35474,Saleh Kebzabo,Chad,798626040,C
35799,35475,Søren Jessen-Petersen,Denmark,798626493,Start
35800,35476,Yu Cheng-hsien,Taiwan,798627051,Stub
35801,35477,Levi Zililo Mumba,Malawi,798628050,GA
35802,35478,Li Dongsheng,China,798630332,Start
35803,35479,Li Tianmin,China,798630593,Start
35804,35480,Lia Roberts,Romania,798630714,Stub
35805,35481,Ng Wei Aik,Malaysia,798630854,Start
35806,35482,Licio Gelli,Italy,798633279,C
35807,35483,Lidia Gueiler Tejada,Bolivia,798633444,C
35808,35484,Seewoosagur Ramgoolam,Mauritius,798636116,C
35809,35485,Osman Pepe,Turkey,798636690,Stub
35810,35486,Kerk Kim Hock,Malaysia,798638192,Start
35811,35487,Chow Kon Yeow,Malaysia,798641007,Start
35812,35488,Lincoln Alexander,Canada,798642074,B
35813,35489,Tulišen,China,798642761,Start
35814,35490,Linda Hepner,Canada,798643327,Stub
35815,35491,Gérard Pierre-Charles,Haiti,798643592,Stub
35816,35492,Enrico Celio,Switzerland,798643996,Stub
35817,35493,Mariano Suárez,Ecuador,798644005,Stub
35818,35494,Ahmad Daouk,Lebanon,798644007,C
35819,35495,Ignatius Kutu Acheampong,Ghana,798644008,C
35820,35496,Edelmiro Julián Farrell,Argentina,798644009,Start
35821,35497,José María Velasco Ibarra,Ecuador,798644014,C
35822,35498,Nico Diederichs,South Africa,798644017,Start
35823,35499,Ferenc Nagy,Hungary,798644019,Start
35824,35500,Ariffin Omar,Malaysia,798644652,Start
35825,35501,Efrem Eshba,Abkhazia,798644673,Stub
35826,35502,Lionel Perez (politician),Canada,798647539,C
35827,35503,President of Bolivia,Bolivia,798648119,C
35828,35504,Vávra Suk,Czech Republic,798648973,Stub
35829,35505,"João Maurício Vanderlei, Baron of Cotegipe",Brazil,798649086,Start
35830,35506,List of 2006 Canadian incumbents,Canada,798650774,Start
35831,35507,Benia Chkhikvishvili,Russia,798650959,Start
35832,35508,Pang Chol-gap,"Korea, South",798653258,Stub
35833,35509,Daba Diawara,Mali,798655153,Start
35834,35510,Pia Kjærsgaard,Denmark,798659801,C
35835,35511,Hassan Mohamed Jim’aale,Somalia,798660391,Stub
35836,35512,Gustaf Idman,Finland,798665482,Start
35837,35513,Rushern Baker IV,United States,798665641,Start
35838,35514,Zuhur Wanasi,Algeria,798667851,Start
35839,35515,Danielle de St. Jorre,Seychelles,798671157,Stub
35840,35516,E. E. C. Thuraisingham,Malaysia,798671264,C
35841,35517,George Hill (Australian politician),Australia,798672295,Stub
35842,35518,Sidharth Kuncalienker,India,798672443,Stub
35843,35519,Sagala Ratnayaka,Sri Lanka,798676449,Start
35844,35520,Peya Mushelenga,Namibia,798678085,Start
35845,35521,Gaylord J. Clarke,United States,798682011,Start
35846,35522,Jonathan Cilley,United States,798682635,C
35847,35523,George Kerr (Australian politician),Australia,798682909,Start
35848,35524,Cornelius S. Hamilton,United States,798684146,Start
35849,35525,Frank Hatton (U.S. politician),United States,798684380,Start
35850,35526,Vojtěch Náprstek,Czech Republic,798686948,C
35851,35527,Theodor Olshausen,Germany,798687410,Start
35852,35528,Sebastian Seiler,Germany,798689600,Start
35853,35529,Hadi Al-Amiri,Iraq,798690011,Start
35854,35530,Gustav Struve,Germany,798690668,C
35855,35531,Michael Walsh (New York),Ireland,798690927,Start
35856,35532,Dahir Mohamed Geele,Somalia,798692038,Stub
35858,35534,Dahiru Awaisu Kuta,Nigeria,798692069,Stub
35859,35535,Klas Lund,Sweden,798694699,Stub
35860,35536,Dahuku Péré,Togo,798697339,C
35861,35537,Laura E. Flores,Panama,798698429,Start
35862,35538,Mehrdad Bazrpash,Iran,798700885,Start
35863,35539,"Horace Pitt-Rivers, 3rd Baron Rivers",United Kingdom,798701777,Start
35864,35540,Joan Kirner,Australia,798705170,C
35865,35541,Lubomír Štrougal,Czech Republic,798705619,Start
35866,35542,Koo Tsai Kee,Singapore,798706366,Start
35867,35543,Thomas McCants Stewart,Liberia,798706480,Start
35868,35544,Mike Horan,Australia,798707326,Start
35869,35545,Irene Blanco Becerra,Mexico,798709769,Stub
35870,35546,Dakolé Daïssala,Cameroon,798713402,C
35871,35547,Ulrich Ochsenbein,Switzerland,798714044,Start
35872,35548,Andrés Martínez Trueba,Uruguay,798721256,Start
35873,35549,Rosa Namises,Namibia,798722629,Start
35874,35550,Dalhatu Umaru Sangari,Nigeria,798724678,Stub
35875,35551,Pablo Soto,Spain,798725627,Start
35876,35552,Paula Fortes,Cape Verde,798728861,Stub
35877,35553,Richard Kaselowsky (died 1921),Germany,798731142,Stub
35878,35554,Issam Sartawi,Palestinian Territory,798732432,C
35879,35555,Vadim Zagladin,Russia,798732734,Start
35880,35556,Åsa Romson,Sweden,798732983,Start
35881,35557,Osvaldo Domínguez Dibb,Paraguay,798733398,Start
35882,35558,Jim Murphy,South Africa,798734942,B
35883,35559,Graziano Cioni,Italy,798735317,Start
35884,35560,James M. Hinds,United States,798736535,C
35885,35561,Olayuk Akesuk,Canada,798737752,Stub
35886,35562,Eliyahu Golomb,Israel,798738453,Stub
35887,35563,Elisenda Vives Balmaña,Andorra,798738968,Start
35888,35564,Dama Kumari Sharma,Nepal,798740082,Stub
35889,35565,Dolores Ibárruri,Spain,798740530,C
35890,35566,Ludwig Martens,Russia,798740571,C
35891,35567,Herschel L. Carnahan,United States,798740930,Stub
35892,35568,Adelaide Tambo,South Africa,798741051,Start
35893,35569,Ammar al-Saffar,Iraq,798741458,Stub
35894,35570,Aenne Brauksiepe,Germany,798741668,Stub
35895,35571,David Tennant (politician),Cape Colony,798742813,C
35896,35572,Fernando da Mata Pimentel,Brazil,798743476,Start
35897,35573,Damdin Sükhbaatar,Mongolia,798743949,C
35898,35574,Alexandra Gripenberg,Finland,798744148,Start
35899,35575,Ryamizard Ryacudu,Indonesia,798746396,Stub
35900,35576,Damian Drum,Australia,798746498,C
35901,35577,M. H. Mohamed,Sri Lanka,798746529,Stub
35902,35578,List of Prime Ministers of Bhutan,Bhutan,798751323,Start
35903,35579,Neill Aylmer Rattray,New Zealand,798753744,Stub
35904,35580,"Gerald Isaacs, 2nd Marquess of Reading",United Kingdom,798754445,Start
35905,35581,Damir Bajs,Croatia,798756016,Stub
35906,35582,Alexander Andries Maramis,Indonesia,798756726,GA
35907,35583,Michael Noyk,Ireland,798758090,Start
35908,35584,David Oppenheimer,Canada,798758111,C
35909,35585,Teng Yin,China,798758163,Stub
35910,35586,Damodar Chaudhary,Nepal,798761142,Stub
35911,35587,Michał Boni,Poland,798762044,Stub
35912,35588,Pascal Esho Warda,Iraq,798764368,Stub
35913,35589,Sheikh Fazlollah Noori,Iran,798765932,C
35914,35590,Kennedy Simmonds,Saint Kitts and Nevis,798766032,Stub
35915,35591,Sam Egwu,Nigeria,798766678,Stub
35916,35592,Kandiah Sivanesan,Sri Lanka,798768217,Start
35917,35593,Dan Bahadur Kurmi,Nepal,798768262,Stub
35918,35594,"Hans, Count von Bülow",Germany,798768380,C
35919,35595,María Rojo,Mexico,798770176,C
35920,35596,Bak Wonjong,"Korea, South",798775829,Stub
35921,35597,Peter Fitzpatrick,Ireland,798776437,Start
35922,35598,Alfred Ilg,Ethiopia,798779005,Start
35923,35599,Oleg Shenin,Russia,798779161,Start
35924,35600,Iridia Salazar,Mexico,798782771,Start
35925,35601,Alan García,Peru,798789897,B
35926,35602,Luis Miguel Sánchez Cerro,Peru,798790645,C
35927,35603,List of governors of Baghlan,Afghanistan,798792201,Start
35928,35604,Dan Plato,South Africa,798793953,Start
35929,35605,List of kings of Burundi,Burundi,798795008,Start
35930,35606,Parveen Bala,Fiji,798795686,Start
35931,35607,Dan Ruimy,Canada,798796069,Start
35932,35608,Jan Krejčí,Czech Republic,798796793,B
35933,35609,Manuel Prado Ugarteche,Peru,798797535,Start
35934,35610,Dan Vandal,Canada,798799828,B
35935,35611,Dan Voiculescu,Romania,798800299,C
35936,35612,Petros Molyviatis,Greece,798800646,Start
35937,35613,Bratislav Gašić,Serbia,798801782,Start
35938,35614,List of politicians affiliated with the Tea Party movement,United States,798803407,B
35939,35615,Choe Myeong-gil,"Korea, South",798804327,Stub
35940,35616,Dana Olmert,Israel,798805217,Start
35941,35617,Jeong Nan-jeong,"Korea, South",798806343,Start
35942,35618,Le Tagaloa Pita,Samoan,798807561,Start
35943,35619,Irna Narulita,Indonesia,798808873,Stub
35944,35620,Luis Villafuerte,Philippines,798809832,Start
35945,35621,George Deukmejian,Armenia,798815024,C
35946,35622,Liu Tienan,China,798815875,C
35947,35623,Teófilo Braga,Portugal,798818813,C
35948,35624,Danda Mohamed Kondeh,Sierra Leone,798818951,Stub
35949,35625,Juan Carlos Romero (politician),Argentina,798819910,Start
35950,35626,Aden Abdullah Osman Daar,Somalia,798824298,C
35951,35627,Maaouya Ould Sid'Ahmed Taya,Mauritania,798828126,C
35952,35628,Tri Rismaharini,Indonesia,798828157,Start
35953,35629,Lorne Green,United Kingdom,798831998,Start
35954,35630,Louis-Gaston Mayila,Gabon,798836891,C
35955,35631,Khouw Kim An,Indonesia,798837376,GA
35956,35632,Stanisław Stroński,Poland,798839962,Start
35957,35633,Elly Heuss-Knapp,Germany,798840042,Start
35958,35634,Raj Kumar Ranbir Singh,India,798840765,Stub
35965,35636,Keiko Fujimori,Peru,798841580,C
35966,35637,Daniel Delgado,Panama,798843305,Stub
35967,35638,Daniel Ducarme,Belgium,798843975,Start
35968,35639,Risto Hyvärinen,Finland,798844160,Stub
35969,35640,Daniel Enele Kwanairara,Solomon Islands,798844987,Start
35970,35641,Brent Sancho,Trinidad and Tobago,798845216,C
35971,35642,Luis Alegre Zahonero,Spain,798845737,Start
35972,35643,Luis María Argaña,Paraguay,798845955,C
35973,35644,Daniel Finkelstein,United Kingdom,798846354,C
35974,35645,Peter Feldmann,Germany,798847745,C
35975,35646,Hauke Jagau,Germany,798848462,Stub
35976,35647,Lutz Heilmann,Germany,798848775,C
35977,35648,Léon Blum,France,798852052,C
35978,35649,Ross Hart (politician),Australia,798854096,Stub
35979,35650,Amadou Toumani Touré,Mali,798854777,GA
35980,35651,Joseph Urusemal,Federated States of Micronesia,798854787,Start
35981,35652,Edward Natapei,Vanuatu,798854948,GA
35982,35653,Daniel Jacobus Erasmus,South Africa,798855206,Stub
35983,35654,Slobodan Jovanović,Serbia,798855994,C
35984,35655,Daniel Johnson (naval officer),United States,798856013,Start
35985,35656,Yvon Neptune,Haiti,798856712,C
35986,35657,Hipólito Yrigoyen,Argentina,798858943,C
35987,35658,Jeannot Bemba Saolona,"Congo, Dem. Rep. of",798859637,Stub
35988,35659,Reg Gulley,Australia,798859642,Stub
35989,35660,Martynas Jankus,Lithuania,798859919,C
35990,35661,Célestin Gaombalet,Central African Republic,798860087,Start
35991,35662,Sangam Lal Gupta,India,798860488,Stub
35992,35663,Daniel Liwimbi,Malawi,798860883,Stub
35993,35664,Khalid of Saudi Arabia,Saudi Arabia,798861666,GA
35994,35665,Ebenezer Joshua,Saint Vincent and the Grenadines,798864996,Start
36000,35667,Edward Barleycorn,Equatorial Guinea,798865964,Stub
36001,35668,Daniel Patrick Moynihan,Ireland,798867005,C
36002,35669,Daniel Pawłowiec,Poland,798867232,Start
36003,35670,Abdul Ghafoor Khan Durrani,Pakistan,798867756,Start
36004,35671,Maggie Hickey,Australia,798868310,Start
36005,35672,Volodymyr Yelchenko,Ukraine,798868630,Start
36006,35673,Daniel Ramada,Uruguay,798869886,Stub
36007,35674,Feleti Teo,Tuvalu,798869945,Start
36008,35675,Mahmoud Ahmadinejad and the 1979 hostage crisis,Iran,798870462,C
36009,35676,Mahmoud Ahmadinejad's letter to George W. Bush,Iran,798870474,C
36010,35677,Mahmudur Rahman Manna,Bangladesh,798870672,Start
36011,35678,Tadahiko Okada,Japan,798871217,Stub
36012,35679,Tao Chengzhang,China,798871452,Stub
36013,35680,Maitland Steinkopf,Canada,798871490,Start
36014,35681,Daniel Santalla,Bolivia,798871551,Stub
36015,35682,Daniel Saror,Nigeria,798871647,Stub
36016,35683,Majid Jowhari,Canada,798871705,Start
36017,35684,Majid bin Abdulaziz Al Saud,Saudi Arabia,798871748,C
36018,35685,Herbert Ganado,Malta,798872250,Start
36019,35686,Tian Qianqiu,China,798872373,Stub
36020,35687,Makiko Tanaka,Japan,798872736,C
36021,35688,Makoto Tanabe,Japan,798872900,Stub
36022,35689,Malalai Shinwari,Afghanistan,798873145,Stub
36023,35690,Naomi Blumenthal,Israel,798873921,Start
36024,35691,Leopold Hasner von Artha,Austria,798874122,Stub
36025,35692,Malik Zahoor Ahmad,Pakistan,798874500,Stub
36026,35693,Daniel Tawéma,Benin,798874648,Start
36027,35694,Mamadi Keïta,Guinea,798875405,C
36028,35695,Isauro Gabaldón,Philippines,798876226,Start
36029,35696,Daniel Vischer,Switzerland,798876269,Stub
36030,35697,Daniel Wa Wai How,Malaysia,798877174,Stub
36031,35698,Adli Zahari,Malaysia,798878028,Stub
36032,35699,Ange Édouard Poungui,Congo,798879527,C
36033,35700,Manon Perreault,Canada,798881194,Start
36034,35701,Manuel Marliani,Italy,798882229,Stub
36035,35702,Manuel Solís Palma,Panama,798882369,Start
36036,35703,Adam Amandi,Ghana,798882486,Stub
36037,35704,Manuel de Arriaga,Portugal,798882500,C
36038,35705,Marc-André Blanchard,Canada,798885540,Stub
36039,35706,Patrialis Akbar,Indonesia,798885556,C
36040,35707,Margaret Ballinger,South Africa,798888849,C
36041,35708,Chadi Massaad,Lebanon,798889239,Start
36042,35709,Margaret Haile,Canada,798889325,Start
36043,35710,Margarett Best,Canada,798890231,C
36044,35711,Maria Baronova,Russia,798890868,C
36049,35713,Maria Ulfah Santoso,Indonesia,798891601,GA
36050,35714,Danielle Godderis-T'Jonck,Belgium,798891964,Stub
36051,35715,Evan Harris,United Kingdom,798892176,C
36052,35716,Mike Oquaye Jnr,Ghana,798893307,Stub
36053,35717,Marija Bursać,Bosnia-Herzegovina,798893480,GA
36054,35718,Afaq Ahmed,Pakistan,798893538,Stub
36055,35719,Afif Chelbi,Tunisia,798894060,Stub
36056,35720,Afonso Cláudio de Freitas Rosa,Brazil,798894185,Start
36057,35721,Andrew Barr,Australia,798894545,C
36058,35722,Daniil Ilich Konstantinov,Russia,798894991,C
36059,35723,Marion Christopher Barry,United States,798895703,C
36060,35724,Marion Schick,Germany,798896011,Stub
36061,35725,Marisol Argueta de Barillas,Salvadoran,798896224,Start
36062,35726,Mariyam Kaba'afa'anu Rani Kilege,Maldives,798896626,Start
36063,35727,Wong Tien Fatt,Malaysia,798897268,Stub
36064,35728,Danilo Lagbas,Philippines,798897554,Stub
36065,35729,Wong Ling Biu,Malaysia,798900362,Stub
36066,35730,Wei Yung,Taiwan,798901714,Stub
36067,35731,Mark Warner (Canadian politician),Canada,798903118,C
36068,35732,Daniyal Akhmetov,Kazakhstan,798903610,C
36069,35733,Anoushiravan Mirza,Iran,798905328,B
36070,35734,Mariangelo Foggiato,Italy,798906007,Start
36071,35735,Ali Akbar Bahman,Iran,798907214,B
36072,35736,Mohamed Taha Siala,Libya,798910928,Start
36073,35737,Martin Skoglund,Sweden,798911478,Start
36074,35738,Jean Aziz,Lebanon,798911887,C
36075,35739,Marty Dolin,Canada,798912223,Start
36076,35740,Martín Torrijos,Panama,798912803,C
36077,35741,Maruf al Rusafi,Iraq,798912870,GA
36078,35742,Marwan Barghouti,Palestinian Territory,798913975,GA
36079,35743,Mary Anne Chambers,Canada,798914677,Start
36080,35744,Winnie Kgware,South Africa,798915331,Start
36081,35745,Heen Banda Udurawana,Sri Lanka,798915410,Start
36082,35746,Berl Katznelson,Israel,798917408,C
36083,35747,List of assassinated American politicians,United States,798917443,C
36084,35748,Danny Kushlick,United Kingdom,798918225,Start
36085,35749,Mary Sophia Allen,United Kingdom,798918646,C
36086,35750,Mary-Woo Sims,Canada,798919482,Start
36087,35751,Ahmad Y. al-Hassan,Syria,798919907,Start
36088,35752,María Santos Gorrostieta Salazar,Mexico,798920585,GA
36089,35753,Frank Steunenberg,United States,798920722,C
36090,35754,Masataro Sawayanagi,Japan,798920935,Stub
36091,35755,"Alex Carlile, Baron Carlile of Berriew",United Kingdom,798922705,C
36092,35756,Massimiliano Fedriga,Italy,798922930,Stub
36093,35757,Massoud Khalili,Afghanistan,798923237,C
36094,35758,Mathieu Kérékou,Benin,798926155,GA
36095,35759,Matilde Fernández,Spain,798926476,Start
36096,35760,Mirlande Manigat,Haiti,798928096,Start
36097,35761,Wang Li-ling,Taiwan,798928248,Start
36098,35762,Gennady Zyuganov,Russia,798928277,C
36099,35763,Yevgeny Shaposhnikov,Russia,798928643,Start
36100,35764,Jovan Krkobabić,Serbia,798928990,Stub
36101,35765,Diana Dragutinović,Serbia,798929320,Start
36102,35766,Svetozar Čiplić,Serbia,798930005,Start
36103,35767,Verica Kalanović,Serbia,798930048,Start
36104,35768,Goran Bogdanović (politician),Serbia,798930489,Start
36105,35769,Petar Škundrić,Serbia,798930571,Stub
36106,35770,Oliver Dulić,Serbia,798930680,C
36107,35771,Dansranbilegiin Dogsom,Mongolia,798931693,Start
36108,35772,Mattie Pinnette,United States,798934064,Stub
36109,35773,Pedro Bordaberry,Uruguay,798934180,C
36110,35774,Maureen Rooney,United Kingdom,798935008,Start
36111,35775,Maurice Burrus,France,798935219,GA
36112,35776,Maurice Kouandété,Benin,798935641,GA
36113,35777,Maurice Paléologue,France,798935890,C
36114,35778,Maurice Papon,France,798935900,C
36115,35779,Žarko Korać,Serbia,798936192,Stub
36116,35780,József Kasza,Hungary,798936528,Stub
36117,35781,Aleksandar Pravdić,Serbia,798936617,Stub
36118,35782,Mile Isakov,Serbia,798936678,Start
36119,35783,Dragan Veselinov,Serbia,798936870,Start
36120,35784,Gordana Matković,Serbia,798937030,Start
36121,35785,Alice Parizeau,Canada,798937055,Start
36122,35786,Vladan Batić,Serbia,798937070,Start
36123,35787,Max Cleland,United States,798937177,C
36124,35788,Brit Griffin,Canada,798937308,Stub
36125,35789,Madeleine Ferron,Canada,798938772,Start
36126,35790,14th Canadian Ministry,Canada,798940689,Start
36127,35791,Eleanor Millard,Canada,798940946,Start
36128,35792,Daouda Marté,Niger,798942138,Start
36129,35793,Mayo Fuster Morell,Spain,798942464,GA
36130,35794,Mayor of Mogadishu,Somalia,798942650,C
36131,35795,Radek John,Czech Republic,798944631,Stub
36137,35797,Zhao Tuo,China,798945937,C
36138,35798,Medard Mulangala,"Congo, Dem. Rep. of",798948484,C
36139,35799,Darci Frigo,Brazil,798952828,Stub
36140,35800,Saitō Takao,Japan,798952850,Stub
36147,35802,Majid bin Abdullah Al Qasabi,Saudi Arabia,798954523,Stub
36148,35803,Chen Yuh-chang,Taiwan,798956889,Start
36149,35804,Melba Hernández,Cuba,798957839,C
36150,35805,Rizanenko Pavlo,Ukraine,798958697,Start
36151,35806,Roberto Eduardo Viola,Argentina,798958940,Start
36152,35807,Carlos Lacoste,Argentina,798959444,Stub
36153,35808,Guy Laforest,Canada,798960213,Stub
36154,35809,Dariga Nazarbayeva,Kazakhstan,798960856,Start
36155,35810,Chao Yao-tung,Taiwan,798961098,Stub
36156,35811,Roza Otunbayeva,Kyrgyzstan,798961412,C
36157,35812,William Gitau,Kenya,798964195,Stub
36158,35813,Archibald 'Archie' Mncedisi Sibeko,South Africa,798967287,Start
36159,35814,Arsénio Bano,East Timorese,798969127,Stub
36160,35815,Viveka Eriksson,Finland,798970887,Start
36161,35816,Longkodo,China,798972929,Start
36162,35817,Michael A. Hess,United States,798973710,Start
36163,35818,Michael A. McManus Jr.,United States,798973740,Stub
36164,35819,Aldo Aniasi,Italy,798976716,Start
36165,35820,Zardari family,Pakistan,798978992,Start
36166,35821,Kim Kyong-hui,"Korea, South",798980515,C
36167,35822,Alphonse Massamba-Débat,Congo,798981974,C
36168,35823,Michael Thompson (Canadian politician),Canada,798983293,C
36169,35824,Michal Mackevič,Poland,798984670,Stub
36170,35825,Michel Kafando,Burkina Faso,798985139,C
36171,35826,Benoît Bati,Congo,798985985,Start
36172,35827,Henry Monck-Mason Moore,Kenya,798986892,Start
36173,35828,John Aloysius Brett,United Kingdom,798987754,Stub
36174,35829,King Wen of Zhou,China,798988151,Start
36175,35830,Anton von Schmerling,Austria,798988520,C
36176,35831,Christian VIII of Denmark,Norway,798989738,C
36177,35832,Michalakis Zambellas,Cyprus,798992020,Stub
36178,35833,Jalil Abbas Jilani,Pakistan,798993371,Start
36179,35834,Miguel Basáñez Ebergenyi,Mexico,798994048,Start
36180,35835,Mihalj Kertes,Serbia,798994438,GA
36181,35836,Mihály Horváth,Hungary,798994512,Stub
36182,35837,Mike Cardinal,Canada,798995485,Start
36183,35838,Mike Crawley,Canada,798995778,Stub
36184,35839,Darren Grimwade,Australia,798996908,Stub
36185,35840,Wahbi al-Bouri,Libya,798997387,Start
36186,35841,Abuzed Omar Dorda,Libya,798997736,Stub
36187,35842,Mikee Romero,Philippines,798999842,Start
36188,35843,Mikhail Balakin,Russia,798999979,B
36189,35844,Mikhail Yuzefovich,Russia,799000372,Start
36190,35845,Milagro Sala,Argentina,799000723,C
36191,35846,Miguel Nazar Haro,Mexico,799000760,Stub
36192,35847,Milan Babić,Serbia,799000772,C
36193,35848,Anthony Bennett (politician),United Kingdom,799001054,C
36194,35849,Liene Liepiņa,Latvia,799001536,Stub
36195,35850,Vigdís Hauksdóttir,Iceland,799001773,Stub
36196,35851,Mary Harriet McGowan King,New Zealand,799002829,Stub
36197,35852,Georg Magnus Sprengtporten,Finland,799002916,Start
36198,35853,Milorad Dodik,Bosnia-Herzegovina,799004916,C
36199,35854,Milton L. Klein,Canada,799005298,Start
36200,35855,Minister of Finance and Economic Affairs (Gambia),Gambia,799008590,Start
36201,35856,Manivannan Gowindasamy,Malaysia,799008805,Stub
36202,35857,Mira Spivak,Canada,799011520,Start
36203,35858,François II de Beauharnais,France,799011718,Stub
36204,35859,Mireya Moscoso,Panama,799012319,C
36205,35860,Mirghani Alnasri,Sudan,799012335,Stub
36206,35861,Mirko Tremaglia,Italy,799012603,Stub
36207,35862,Mirza Muhammad Ismail,Afghanistan,799013122,C
36208,35863,Mamadou Tandja,Niger,799015527,GA
36209,35864,Daryl Vaz,Jamaica,799017395,Start
36210,35865,Ana Lilia Herrera Anzaldo,Mexico,799017446,Stub
36211,35866,Mehdi Ben Barka,Morocco,799017587,C
36212,35867,Dasarathi Tah,India,799020036,Start
36213,35868,Dashamir Tahiri,Albania,799021548,Stub
36214,35869,Mohamed Bazoum,Niger,799022189,C
36215,35870,Mohamed Mansour (businessman),Egypt,799022387,Start
36216,35871,Mohamed Mohamud Ibrahim,Somalia,799022441,Stub
36217,35872,Mohamed Nouri Jouini,Tunisia,799022491,Stub
36218,35873,Mohamed Rahmat,Malaysia,799022512,Start
36219,35874,Mohamed Soudan,Egypt,799022586,C
36220,35875,Mohammad Ali Samatar,Somalia,799022717,GA
36221,35876,Mohammad Bagher Zolghadr,Iran,799022786,Start
36222,35877,Mohammad Hussein Fadlallah,Lebanon,799022883,GA
36223,35878,Mohammad Khatami's reforms,Iran,799022935,C
36224,35879,Mohammad Montazeri,Iran,799022967,GA
36225,35880,Mohammad Reza Rahimi,Iran,799023061,GA
36226,35881,Mohammad Shafiq Hamdam,Afghanistan,799023086,B
36227,35882,Mohammad Shtayyeh,Palestinian Territory,799023109,C
36228,35883,Mohammed Abba Gana,Nigeria,799023344,Stub
36229,35884,Mohammed Abdulaziz,Tanzania,799023359,Stub
36230,35885,Mohammed Ben Ali Abgali,Morocco,799023521,Stub
36231,35886,Mohammed Dahlan,Palestinian Territory,799023535,C
36232,35887,Mohammed Knut Bernström,Sweden,799023686,Start
36233,35888,Mohammed Stuart,Namibia,799023818,Stub
36234,35889,Mohammed Zia Salehi,Afghanistan,799023841,Stub
36235,35890,Mohsen Kadivar,Iran,799024195,C
36236,35891,Mojtaba Rahmandoust,Iran,799024641,Stub
36237,35892,Mojtaba Vahedi,Iran,799024654,Stub
36238,35893,David Dragunsky,Russia,799025281,Start
36239,35894,Savas Matsas,Greece,799025342,Start
36240,35895,Rose Jackson (politician),Australia,799025550,C
36241,35896,Ibrahim Abboud,Sudan,799027348,C
36242,35897,Mongkol Na Songkhla,Thailand,799027985,Start
36243,35898,Monica De Coninck,Belgium,799028396,Start
36244,35899,Patty Wetterling,United States,799028568,C
36245,35900,Ooi Boon Ewe,Singapore,799032094,Start
36246,35901,Morella Joseph,Saint Lucian,799034545,Stub
36247,35902,Mohammed Sadiq (diplomat),Pakistan,799035386,Stub
36248,35903,Morris Gray,Canada,799036149,C
36254,35905,Morteza Moballegh,Iran,799036962,Stub
36255,35906,Sun Yuanhua,China,799037336,GA
36256,35907,Kasthuriraani Patto,Malaysia,799037350,Start
36257,35908,Moses Blah,Liberia,799037564,Start
36258,35909,Mostafa Moeen,Iran,799038498,Start
36259,35910,Mostafa Tajzadeh,Iran,799038516,C
36260,35911,Jonas Staugaitis,Lithuania,799039773,Stub
36261,35912,Moumin Bahdon Farah,Djibouti,799041115,C
36262,35913,Mohd Radzi Sheikh Ahmad,Malaysia,799041144,Start
36263,35914,Bimalendra Nidhi,Nepal,799041422,Start
36264,35915,Dianne Kohler Barnard,South Africa,799041713,C
36265,35916,Marta Wenger,South Africa,799041757,Stub
36266,35917,Dave Barrett,Canada,799043135,C
36267,35918,Moussa Diakité,Guinea,799043294,Start
36268,35919,Moussa Faki,Chad,799043301,C
36269,35920,Dave Batters,Canada,799043330,Start
36270,35921,Mpinga Kasenda,"Congo, Dem. Rep. of",799044574,Stub
36271,35922,Steingrímur Steinþórsson,Iceland,799044576,Stub
36272,35923,Mubarak Al-Sabah,Kuwait,799046185,GA
36273,35924,Muhammad Al-Sabah,Kuwait,799046858,Stub
36274,35925,Muhammad Ali Jalali,Afghanistan,799046878,Stub
36275,35926,Muhammad Arif Sarwari,Afghanistan,799046977,Start
36276,35927,Muhammad Kamaruzzaman,Bangladesh,799047081,B
36277,35928,Muhammad Shamte Hamadi,Tanzania,799047241,Stub
36278,35929,Muhammed bin Saud Al Saud,Saudi Arabia,799047541,C
36279,35930,Mulai Ahmed er Raisuni,Morocco,799047861,C
36280,35931,Jamie Whyte,New Zealand,799050216,Start
36281,35932,Sovereignty Council (Iraq),Iraq,799051057,Start
36282,35933,2013 conviction of 14 Vietnamese dissidents,Vietnam,799051693,B
36283,35934,Murray Sinclair,Canada,799053101,C
36284,35935,Sanaullah Baloch,Pakistan,799053388,Start
36285,35936,Vladimir Bonch-Bruyevich,Russia,799055800,C
36286,35937,Inamul Haque Khan,Pakistan,799057027,GA
36287,35938,Nino Konis Santana,East Timorese,799059687,Stub
36288,35939,List of Deputies of Costa Rica,Costa Rica,799059828,Start
36289,35940,Alpha Oumar Konaré,Mali,799060139,C
